"";"cache_id";"reporting_level";"area";"Nobs_rl_a";"Nobs_rl";"Nobs";"Perc_a";"Perc_rl"
"565";"CAN_2009_SLID-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"566";"CAN_2010_SLID-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"567";"CAN_2011_SLID-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"568";"CAN_2012_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"569";"CAN_2013_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"570";"CAN_2014_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"571";"CAN_2015_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"572";"CAN_2016_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"573";"CAN_2017_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"574";"CAN_2018_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"575";"CAN_2019_CIS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"576";"CHE_1982_SIWS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"577";"CHE_1992_NPS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"578";"CHE_2000_IES-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"579";"CHE_2002_IES-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"580";"CHE_2004_IES-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"581";"CHE_2007_EU-SILC_D1_INC_GPWG";"national";"urban";13481;15914;15914;0,85;1
"582";"CHE_2007_EU-SILC_D1_INC_GPWG";"national";"rural";2433;15914;15914;0,15;1
"583";"CHE_2008_EU-SILC_D1_INC_GPWG";"national";"urban";13892;16363;16363;0,85;1
"584";"CHE_2008_EU-SILC_D1_INC_GPWG";"national";"rural";2471;16363;16363;0,15;1
"585";"CHE_2009_EU-SILC_D1_INC_GPWG";"national";"urban";14876;17523;17523;0,85;1
"586";"CHE_2009_EU-SILC_D1_INC_GPWG";"national";"rural";2647;17523;17523;0,15;1
"587";"CHE_2010_EU-SILC_D1_INC_GPWG";"national";"rural";2721;17933;17933;0,15;1
"588";"CHE_2010_EU-SILC_D1_INC_GPWG";"national";"urban";15212;17933;17933;0,85;1
"589";"CHE_2011_EU-SILC_D1_INC_GPWG";"national";"urban";15061;17573;17573;0,86;1
