"";"cache_id";"reporting_level";"area";"N"
"3106";"PRT_2020_EU-SILC_D1_INC_GPWG";"national";"rural";9274
"3107";"PRT_2021_EU-SILC_D1_INC_GPWG";"national";"rural";9035
"3108";"PRT_2021_EU-SILC_D1_INC_GPWG";"national";"urban";17787
"3109";"PRT_2022_EU-SILC_D1_INC_GPWG";"national";"rural";10357
"3110";"PRT_2022_EU-SILC_D1_INC_GPWG";"national";"urban";19884
"3111";"PRY_1990_EH_D1_INC_GPWG";"national";"urban";4217
"3112";"PRY_1990_EH_D1_INC_GPWG";"national";"rural";442
"3113";"PRY_1995_EH_D1_INC_GPWG";"national";"rural";10716
"3114";"PRY_1995_EH_D1_INC_GPWG";"national";"urban";10884
"3115";"PRY_1997_EIH_D1_INC_GPWG";"national";"rural";10620
"3116";"PRY_1997_EIH_D1_INC_GPWG";"national";"urban";9846
"3117";"PRY_1999_EPH_D1_INC_GPWG";"national";"rural";12676
"3118";"PRY_1999_EPH_D1_INC_GPWG";"national";"urban";11283
"3119";"PRY_2001_EIH_D1_INC_GPWG";"national";"urban";20975
"3120";"PRY_2001_EIH_D1_INC_GPWG";"national";"rural";16135
"3121";"PRY_2002_EPH_D1_INC_GPWG";"national";"urban";9408
"3122";"PRY_2002_EPH_D1_INC_GPWG";"national";"rural";8035
"3123";"PRY_2003_EPH_D1_INC_GPWG";"national";"rural";21644
"3124";"PRY_2003_EPH_D1_INC_GPWG";"national";"urban";21249
"3125";"PRY_2004_EPH_D1_INC_GPWG";"national";"rural";17163
"3126";"PRY_2004_EPH_D1_INC_GPWG";"national";"urban";17278
"3127";"PRY_2005_EPH_D1_INC_GPWG";"national";"urban";10501
"3128";"PRY_2005_EPH_D1_INC_GPWG";"national";"rural";8884
"3129";"PRY_2006_EPH_D1_INC_GPWG";"national";"urban";11702
"3130";"PRY_2006_EPH_D1_INC_GPWG";"national";"rural";10900
"3131";"PRY_2007_EPH_D1_INC_GPWG";"national";"urban";11332
"3132";"PRY_2007_EPH_D1_INC_GPWG";"national";"rural";9576
"3133";"PRY_2008_EPH_D1_INC_GPWG";"national";"rural";8702
"3134";"PRY_2008_EPH_D1_INC_GPWG";"national";"urban";10586
"3135";"PRY_2009_EPH_D1_INC_GPWG";"national";"rural";8620
"3136";"PRY_2009_EPH_D1_INC_GPWG";"national";"urban";9691
"3137";"PRY_2010_EPH_D1_INC_GPWG";"national";"rural";8248
"3138";"PRY_2010_EPH_D1_INC_GPWG";"national";"urban";12068
"3139";"PRY_2011_EPH_D1_INC_GPWG";"national";"urban";12285
"3140";"PRY_2011_EPH_D1_INC_GPWG";"national";"rural";7333
"3141";"PRY_2012_EPH_D1_INC_GPWG";"national";"rural";7605
"3142";"PRY_2012_EPH_D1_INC_GPWG";"national";"urban";13348
"3143";"PRY_2013_EPH_D1_INC_GPWG";"national";"urban";13455
"3144";"PRY_2013_EPH_D1_INC_GPWG";"national";"rural";7544
"3145";"PRY_2014_EPH_D1_INC_GPWG";"national";"urban";12962
"3146";"PRY_2014_EPH_D1_INC_GPWG";"national";"rural";7147
"3147";"PRY_2015_EPH_D1_INC_GPWG";"national";"urban";19794
"3148";"PRY_2015_EPH_D1_INC_GPWG";"national";"rural";10943
"3149";"PRY_2016_EPH_D1_INC_GPWG";"national";"rural";17082
"3150";"PRY_2016_EPH_D1_INC_GPWG";"national";"urban";20525
"3151";"PRY_2017_EPH_D1_INC_GPWG";"national";"rural";16151
"3152";"PRY_2017_EPH_D1_INC_GPWG";"national";"urban";18838
"3153";"PRY_2018_EPH_D1_INC_GPWG";"national";"rural";8483
"3154";"PRY_2018_EPH_D1_INC_GPWG";"national";"urban";9888
"3155";"PRY_2019_EPH_D1_INC_GPWG";"national";"rural";8292
"3156";"PRY_2019_EPH_D1_INC_GPWG";"national";"urban";9765
"3157";"PRY_2020_EPH_D1_INC_GPWG";"national";"urban";9258
"3158";"PRY_2020_EPH_D1_INC_GPWG";"national";"rural";8192
"3159";"PRY_2021_EPH_D1_INC_GPWG";"national";"urban";8411
"3160";"PRY_2021_EPH_D1_INC_GPWG";"national";"rural";8046
"3161";"PRY_2022_EPH_D1_INC_GPWG";"national";"rural";8149
"3162";"PRY_2022_EPH_D1_INC_GPWG";"national";"urban";9137
"3163";"PSE_2004_PECS_D1_CON_GPWG";"national";"urban";9401
"3164";"PSE_2004_PECS_D1_CON_GPWG";"national";"rural";6223
"3165";"PSE_2004_PECS_D1_CON_GPWG";"national";"";4961
"3166";"PSE_2005_PECS_D1_CON_GPWG";"national";"rural";3899
"3167";"PSE_2005_PECS_D1_CON_GPWG";"national";"";2576
"3168";"PSE_2005_PECS_D1_CON_GPWG";"national";"urban";7618
"3169";"PSE_2006_PECS_D1_CON_GPWG";"national";"";1281
"3170";"PSE_2007_PECS_D1_CON_GPWG";"national";"rural";2279
"3171";"PSE_2007_PECS_D1_CON_GPWG";"national";"";1343
"3172";"PSE_2007_PECS_D1_CON_GPWG";"national";"urban";4271
"3173";"PSE_2009_PECS_D1_CON_GPWG";"national";"rural";4387
"3174";"PSE_2009_PECS_D1_CON_GPWG";"national";"";2703
"3175";"PSE_2009_PECS_D1_CON_GPWG";"national";"urban";16088
"3176";"PSE_2010_PECS_D1_CON_GPWG";"national";"urban";15176
"3177";"PSE_2010_PECS_D1_CON_GPWG";"national";"";3112
"3178";"PSE_2010_PECS_D1_CON_GPWG";"national";"rural";4317
"3179";"PSE_2011_PECS_D1_CON_GPWG";"national";"urban";13271
"3180";"PSE_2011_PECS_D1_CON_GPWG";"national";"";5472
"3181";"PSE_2011_PECS_D1_CON_GPWG";"national";"rural";7204
"3182";"PSE_2016_PECS_D1_CON_GPWG";"national";"urban";11286
"3183";"PSE_2016_PECS_D1_CON_GPWG";"national";"";2432
"3184";"PSE_2016_PECS_D1_CON_GPWG";"national";"rural";6467
"3185";"QAT_2017_HIES_D1_INC_SYNTH";"national";"national";100000
"3186";"ROU_1989_HBS_D1_INC_SYNTH";"national";"national";100000
"3187";"ROU_1992_MC_D1_INC_SYNTH";"national";"national";100000
"3188";"ROU_1994_HIS_D1_INC_SYNTH";"national";"national";100000
"3189";"ROU_1995_IHS-LIS_D1_INC_BIN";"national";"";400
"3190";"ROU_1997_IHS-LIS_D1_INC_BIN";"national";"";400
"3191";"ROU_1998_IHS_D1_CON_HIST";"national";"rural";16593
"3192";"ROU_1998_IHS_D1_CON_HIST";"national";"urban";15461
"3193";"ROU_1999_HIS_D1_CON_GPWG";"national";"rural";16566
"3194";"ROU_1999_HIS_D1_CON_GPWG";"national";"urban";14981
"3195";"ROU_2000_IHS_D1_CON_GPWG";"national";"urban";14621
"3196";"ROU_2000_IHS_D1_CON_GPWG";"national";"rural";16467
"3197";"ROU_2001_HBS_D1_CON_GPWG";"national";"urban";15052
"3198";"ROU_2001_HBS_D1_CON_GPWG";"national";"rural";16792
"3199";"ROU_2002_HBS_D1_CON_GPWG";"national";"urban";15366
"3200";"ROU_2002_HBS_D1_CON_GPWG";"national";"rural";16707
"3201";"ROU_2003_HBS_D1_CON_GPWG";"national";"urban";15408
"3202";"ROU_2003_HBS_D1_CON_GPWG";"national";"rural";16643
"3203";"ROU_2004_HBS_D1_CON_GPWG";"national";"rural";17109
"3204";"ROU_2004_HBS_D1_CON_GPWG";"national";"urban";16092
"3205";"ROU_2005_HBS_D1_CON_GPWG";"national";"rural";42105
"3206";"ROU_2005_HBS_D1_CON_GPWG";"national";"urban";43187
"3207";"ROU_2006_HBS_D1_CON_GPWG";"national";"rural";40429
"3208";"ROU_2006_HBS_D1_CON_GPWG";"national";"urban";41166
"3209";"ROU_2007_EU-SILC_D1_INC_GPWG";"national";"urban";7010
"3210";"ROU_2007_EU-SILC_D1_INC_GPWG";"national";"rural";12753
"3211";"ROU_2007_HBS_D1_CON_GPWG";"national";"rural";38398
"3212";"ROU_2007_HBS_D1_CON_GPWG";"national";"urban";38934
"3213";"ROU_2008_EU-SILC_D1_INC_GPWG";"national";"rural";12399
"3214";"ROU_2008_EU-SILC_D1_INC_GPWG";"national";"urban";6614
"3215";"ROU_2008_HBS_D1_CON_GPWG";"national";"urban";28161
"3216";"ROU_2008_HBS_D1_CON_GPWG";"national";"rural";48088
"3217";"ROU_2009_EU-SILC_D1_INC_GPWG";"national";"rural";12234
"3218";"ROU_2009_EU-SILC_D1_INC_GPWG";"national";"urban";6333
"3219";"ROU_2009_HBS_D1_CON_GPWG";"national";"rural";37336
"3220";"ROU_2009_HBS_D1_CON_GPWG";"national";"urban";36628
"3221";"ROU_2010_EU-SILC_D1_INC_GPWG";"national";"rural";12061
"3222";"ROU_2010_EU-SILC_D1_INC_GPWG";"national";"urban";6227
"3223";"ROU_2010_HBS_D1_CON_GPWG";"national";"rural";36809
"3224";"ROU_2010_HBS_D1_CON_GPWG";"national";"urban";35663
"3225";"ROU_2011_EU-SILC_D1_INC_GPWG";"national";"urban";6015
"3226";"ROU_2011_EU-SILC_D1_INC_GPWG";"national";"rural";11817
"3227";"ROU_2011_HBS_D1_CON_GPWG";"national";"rural";35188
"3228";"ROU_2011_HBS_D1_CON_GPWG";"national";"urban";33956
"3229";"ROU_2012_EU-SILC_D1_INC_GPWG";"national";"rural";8345
"3230";"ROU_2012_EU-SILC_D1_INC_GPWG";"national";"urban";9261
"3231";"ROU_2012_HBS_D1_CON_GPWG";"national";"rural";33440
"3232";"ROU_2012_HBS_D1_CON_GPWG";"national";"urban";31945
"3233";"ROU_2013_EU-SILC_D1_INC_GPWG";"national";"urban";9377
"3234";"ROU_2013_EU-SILC_D1_INC_GPWG";"national";"rural";8168
"3235";"ROU_2013_HBS_D1_CON_GPWG";"national";"rural";32608
"3236";"ROU_2013_HBS_D1_CON_GPWG";"national";"urban";31752
"3237";"ROU_2014_EU-SILC_D1_INC_GPWG";"national";"rural";9018
"3238";"ROU_2014_EU-SILC_D1_INC_GPWG";"national";"urban";8222
"3239";"ROU_2015_EU-SILC_D1_INC_GPWG";"national";"rural";8280
"3240";"ROU_2015_EU-SILC_D1_INC_GPWG";"national";"urban";9036
"3241";"ROU_2016_EU-SILC_D1_INC_GPWG";"national";"rural";8243
"3242";"ROU_2016_EU-SILC_D1_INC_GPWG";"national";"urban";8986
"3243";"ROU_2016_HBS_D1_CON_GPWG";"national";"urban";29246
"3244";"ROU_2016_HBS_D1_CON_GPWG";"national";"rural";31337
"3245";"ROU_2017_EU-SILC_D1_INC_GPWG";"national";"rural";7991
"3246";"ROU_2017_EU-SILC_D1_INC_GPWG";"national";"urban";9119
"3247";"ROU_2018_EU-SILC_D1_INC_GPWG";"national";"urban";9290
"3248";"ROU_2018_EU-SILC_D1_INC_GPWG";"national";"rural";7778
"3249";"ROU_2018_HBS_D1_CON_GPWG";"national";"rural";31044
"3250";"ROU_2018_HBS_D1_CON_GPWG";"national";"urban";29686
"3251";"ROU_2019_EU-SILC_D1_INC_GPWG";"national";"urban";9377
"3252";"ROU_2019_EU-SILC_D1_INC_GPWG";"national";"rural";7361
"3253";"ROU_2019_HBS_D1_CON_GPWG";"national";"urban";29791
"3254";"ROU_2019_HBS_D1_CON_GPWG";"national";"rural";30125
"3255";"ROU_2020_EU-SILC_D1_INC_GPWG";"national";"urban";9714
"3256";"ROU_2020_EU-SILC_D1_INC_GPWG";"national";"rural";7180
"3257";"ROU_2020_HBS_D1_CON_GPWG";"national";"rural";28698
"3258";"ROU_2020_HBS_D1_CON_GPWG";"national";"urban";27171
"3259";"ROU_2021_EU-SILC_D1_INC_GPWG";"national";"rural";6953
"3260";"ROU_2021_EU-SILC_D1_INC_GPWG";"national";"urban";9528
"3261";"ROU_2021_HBS_D1_CON_GPWG";"national";"rural";29080
"3262";"ROU_2021_HBS_D1_CON_GPWG";"national";"urban";28752
"3263";"ROU_2022_EU-SILC_D1_INC_GPWG";"national";"urban";9682
"3264";"ROU_2022_EU-SILC_D1_INC_GPWG";"national";"rural";6886
"3265";"RUS_1993_HBS_D1_CON_SYNTH";"national";"national";100000
"3266";"RUS_1996_HBS_D1_CON_SYNTH";"national";"national";100000
"3267";"RUS_1997_HBS_D1_CON_GPWG";"national";"rural";180652
"3268";"RUS_1997_HBS_D1_CON_GPWG";"national";"urban";360486
"3269";"RUS_1998_HBS_D1_CON_GPWG";"national";"urban";351638
"3270";"RUS_1998_HBS_D1_CON_GPWG";"national";"rural";171299
"3271";"RUS_1999_HBS_D1_CON_GPWG";"national";"rural";177251
"3272";"RUS_1999_HBS_D1_CON_GPWG";"national";"urban";347799
"3273";"RUS_2000_HBS_D1_CON_GPWG";"national";"rural";178744
"3274";"RUS_2000_HBS_D1_CON_GPWG";"national";"urban";349530
"3275";"RUS_2001_HBS_D1_CON_GPWG";"national";"urban";134228
"3276";"RUS_2001_HBS_D1_CON_GPWG";"national";"rural";59874
"3277";"RUS_2002_HBS_D1_CON_GPWG";"national";"rural";174516
"3278";"RUS_2002_HBS_D1_CON_GPWG";"national";"urban";348816
"3279";"RUS_2003_HBS_D1_CON_GPWG";"national";"rural";69585
"3280";"RUS_2003_HBS_D1_CON_GPWG";"national";"urban";143018
"3281";"RUS_2004_HBS_D1_CON_GPWG";"national";"urban";143061
"3282";"RUS_2004_HBS_D1_CON_GPWG";"national";"rural";69583
"3283";"RUS_2005_HBS_D1_CON_GPWG";"national";"rural";67735
"3284";"RUS_2005_HBS_D1_CON_GPWG";"national";"urban";138406
"3285";"RUS_2006_HBS_D1_CON_GPWG";"national";"urban";143037
"3286";"RUS_2006_HBS_D1_CON_GPWG";"national";"rural";69311
"3287";"RUS_2007_HBS_D1_CON_GPWG";"national";"rural";69525
"3288";"RUS_2007_HBS_D1_CON_GPWG";"national";"urban";142804
"3289";"RUS_2008_HBS_D1_CON_GPWG";"national";"urban";140329
"3290";"RUS_2008_HBS_D1_CON_GPWG";"national";"rural";64847
"3291";"RUS_2009_HBS_D1_CON_GPWG";"national";"urban";140181
"3292";"RUS_2009_HBS_D1_CON_GPWG";"national";"rural";65008
"3293";"RUS_2010_HBS_D1_CON_GPWG";"national";"rural";64973
"3294";"RUS_2010_HBS_D1_CON_GPWG";"national";"urban";140312
"3295";"RUS_2011_HBS_D1_CON_GPWG";"national";"rural";64980
"3296";"RUS_2011_HBS_D1_CON_GPWG";"national";"urban";140341
"3297";"RUS_2012_HBS_D1_CON_GPWG";"national";"urban";140321
"3298";"RUS_2012_HBS_D1_CON_GPWG";"national";"rural";64959
"3299";"RUS_2013_HBS_D1_CON_GPWG";"national";"urban";140834
"3300";"RUS_2013_HBS_D1_CON_GPWG";"national";"rural";65641
"3301";"RUS_2014_HBS_D1_CON_GPWG";"national";"urban";140828
"3302";"RUS_2014_HBS_D1_CON_GPWG";"national";"rural";65620
"3303";"RUS_2015_HBS_D1_CON_GPWG";"national";"urban";329662
"3304";"RUS_2015_HBS_D1_CON_GPWG";"national";"rural";168362
"3305";"RUS_2015_VNDN_D1_INC_GPWG";"national";"rural";32080
"3306";"RUS_2015_VNDN_D1_INC_GPWG";"national";"urban";72094
"3307";"RUS_2016_HBS_D1_CON_GPWG";"national";"";192247
"3308";"RUS_2016_VNDN_D1_INC_GPWG";"national";"rural";44286
"3309";"RUS_2016_VNDN_D1_INC_GPWG";"national";"urban";92437
"3310";"RUS_2017_HBS_D1_CON_GPWG";"national";"";192332
"3311";"RUS_2017_VNDN_D1_INC_GPWG";"national";"rural";115560
"3312";"RUS_2017_VNDN_D1_INC_GPWG";"national";"urban";247009
"3313";"RUS_2018_HBS_D1_CON_GPWG";"national";"";192495
"3314";"RUS_2018_VNDN_D1_INC_GPWG";"national";"rural";44276
"3315";"RUS_2018_VNDN_D1_INC_GPWG";"national";"urban";92339
"3316";"RUS_2019_HBS_D1_CON_GPWG";"national";"rural";146909
"3317";"RUS_2019_HBS_D1_CON_GPWG";"national";"urban";308851
"3318";"RUS_2019_VNDN_D1_INC_GPWG";"national";"rural";43034
"3319";"RUS_2019_VNDN_D1_INC_GPWG";"national";"urban";90999
"3320";"RUS_2020_HBS_D1_CON_GPWG";"national";"rural";145256
"3321";"RUS_2020_HBS_D1_CON_GPWG";"national";"urban";305037
"3322";"RUS_2020_VNDN_D1_INC_GPWG";"national";"urban";88980
"3323";"RUS_2020_VNDN_D1_INC_GPWG";"national";"rural";41500
"3324";"RUS_2021_VNDN_D1_INC_GPWG";"national";"urban";86425
"3325";"RUS_2021_VNDN_D1_INC_GPWG";"national";"rural";40262
"3326";"RUS_2022_VNDN_D1_INC_GPWG";"national";"rural";105514
"3327";"RUS_2022_VNDN_D1_INC_GPWG";"national";"urban";229643
"3328";"RWA_1984_ENBCM_D2_CON_SYNTH";"rural";"rural";100000
"3329";"RWA_2000_EICV-I_D1_CON_GPWG";"national";"rural";5271
"3330";"RWA_2000_EICV-I_D1_CON_GPWG";"national";"urban";1149
"3331";"RWA_2005_EICV-II_D1_CON_GPWG";"national";"rural";5280
"3332";"RWA_2005_EICV-II_D1_CON_GPWG";"national";"urban";1620
"3333";"RWA_2010_EICV-III_D1_CON_GPWG";"national";"";14308
"3334";"RWA_2013_EICV-IV_D1_CON_GPWG";"national";"rural";55098
"3335";"RWA_2013_EICV-IV_D1_CON_GPWG";"national";"urban";10035
"3336";"RWA_2016_EICV-V_D1_CON_GPWG";"national";"rural";53248
"3337";"RWA_2016_EICV-V_D1_CON_GPWG";"national";"urban";10191
"3338";"SDN_2009_NBHS_D1_CON_GPWG";"national";"rural";33593
"3339";"SDN_2009_NBHS_D1_CON_GPWG";"national";"urban";15229
"3340";"SDN_2014_NBHS_D1_CON_GPWG";"national";"";11953
"3341";"SEN_1991_EP_D1_CON_SYNTH";"national";"national";100000
"3342";"SEN_1994_ESAM_D1_CON_SYNTH";"national";"national";100000
"3343";"SEN_2001_ESAM-II_D1_CON_GPWG";"national";"rural";3191
"3344";"SEN_2001_ESAM-II_D1_CON_GPWG";"national";"urban";3374
"3345";"SEN_2005_ESPS-I_D1_CON_GPWG";"national";"rural";4992
"3346";"SEN_2005_ESPS-I_D1_CON_GPWG";"national";"urban";8576
"3347";"SEN_2011_ESPS-II_D1_CON_GPWG";"national";"rural";29245
"3348";"SEN_2011_ESPS-II_D1_CON_GPWG";"national";"urban";25772
"3349";"SEN_2018_EHCVM_D1_CON_GPWG";"national";"rural";32798
"3350";"SEN_2018_EHCVM_D1_CON_GPWG";"national";"urban";33321
"3351";"SEN_2021_EHCVM_D1_CON_GPWG";"national";"rural";3198
"3352";"SEN_2021_EHCVM_D1_CON_GPWG";"national";"urban";4573
"3353";"SLB_2005_HIES_D1_CON_GPWG";"national";"rural";2903
"3354";"SLB_2005_HIES_D1_CON_GPWG";"national";"urban";919
"3355";"SLB_2012_HIES_D1_CON_GPWG";"national";"rural";17494
"3356";"SLB_2012_HIES_D1_CON_GPWG";"national";"urban";7616
"3357";"SLE_2003_SLIHS_D1_CON_GPWG";"national";"rural";2397
"3358";"SLE_2003_SLIHS_D1_CON_GPWG";"national";"urban";1317
"3359";"SLE_2011_SLIHS_D1_CON_GPWG";"national";"rural";24732
"3360";"SLE_2011_SLIHS_D1_CON_GPWG";"national";"urban";13189
"3361";"SLE_2018_SLIHS_D1_CON_GPWG";"national";"rural";20868
"3362";"SLE_2018_SLIHS_D1_CON_GPWG";"national";"urban";19594
"3363";"SLV_1989_EHPM_D1_INC_SYNTH";"national";"national";100000
"3364";"SLV_1991_EHPM_D1_INC_GPWG";"national";"rural";39249
"3365";"SLV_1991_EHPM_D1_INC_GPWG";"national";"urban";49345
"3366";"SLV_1995_EHPM_D1_INC_GPWG";"national";"urban";21452
"3367";"SLV_1995_EHPM_D1_INC_GPWG";"national";"rural";18079
"3368";"SLV_1996_EHPM_D1_INC_GPWG";"national";"rural";18535
"3369";"SLV_1996_EHPM_D1_INC_GPWG";"national";"urban";22211
"3370";"SLV_1998_EHPM_D1_INC_GPWG";"national";"rural";23656
"3371";"SLV_1998_EHPM_D1_INC_GPWG";"national";"urban";32636
"3372";"SLV_1999_EHPM_D1_INC_GPWG";"national";"rural";30132
"3373";"SLV_1999_EHPM_D1_INC_GPWG";"national";"urban";42317
"3374";"SLV_2000_EHPM_D1_INC_GPWG";"national";"urban";41514
"3375";"SLV_2000_EHPM_D1_INC_GPWG";"national";"rural";30008
"3376";"SLV_2001_EHPM_D1_INC_GPWG";"national";"urban";30619
"3377";"SLV_2001_EHPM_D1_INC_GPWG";"national";"rural";22278
"3378";"SLV_2002_EHPM_D1_INC_GPWG";"national";"urban";42246
"3379";"SLV_2002_EHPM_D1_INC_GPWG";"national";"rural";29664
"3380";"SLV_2003_EHPM_D1_INC_GPWG";"national";"urban";35756
"3381";"SLV_2003_EHPM_D1_INC_GPWG";"national";"rural";35779
"3382";"SLV_2004_EHPM_D1_INC_GPWG";"national";"urban";34854
"3383";"SLV_2004_EHPM_D1_INC_GPWG";"national";"rural";35639
"3384";"SLV_2005_EHPM_D1_INC_GPWG";"national";"rural";35667
"3385";"SLV_2005_EHPM_D1_INC_GPWG";"national";"urban";34318
"3386";"SLV_2006_EHPM_D1_INC_GPWG";"national";"urban";33361
"3387";"SLV_2006_EHPM_D1_INC_GPWG";"national";"rural";34899
"3388";"SLV_2007_EHPM_D1_INC_GPWG";"national";"urban";34859
"3389";"SLV_2007_EHPM_D1_INC_GPWG";"national";"rural";34211
"3390";"SLV_2008_EHPM_D1_INC_GPWG";"national";"urban";38879
"3391";"SLV_2008_EHPM_D1_INC_GPWG";"national";"rural";29523
"3392";"SLV_2009_EHPM_D1_INC_GPWG";"national";"urban";43153
"3393";"SLV_2009_EHPM_D1_INC_GPWG";"national";"rural";39958
"3394";"SLV_2010_EHPM_D1_INC_GPWG";"national";"urban";44317
"3395";"SLV_2010_EHPM_D1_INC_GPWG";"national";"rural";40770
"3396";"SLV_2011_EHPM_D1_INC_GPWG";"national";"urban";43882
"3397";"SLV_2011_EHPM_D1_INC_GPWG";"national";"rural";41345
"3398";"SLV_2012_EHPM_D1_INC_GPWG";"national";"urban";43889
"3399";"SLV_2012_EHPM_D1_INC_GPWG";"national";"rural";41703
"3400";"SLV_2013_EHPM_D1_INC_GPWG";"national";"urban";42369
"3401";"SLV_2013_EHPM_D1_INC_GPWG";"national";"rural";39449
"3402";"SLV_2014_EHPM_D1_INC_GPWG";"national";"urban";41538
"3403";"SLV_2014_EHPM_D1_INC_GPWG";"national";"rural";38575
"3404";"SLV_2015_EHPM_D1_INC_GPWG";"national";"urban";50227
"3405";"SLV_2015_EHPM_D1_INC_GPWG";"national";"rural";37909
"3406";"SLV_2016_EHPM_D1_INC_GPWG";"national";"urban";39437
"3407";"SLV_2016_EHPM_D1_INC_GPWG";"national";"rural";36780
"3408";"SLV_2017_EHPM_D1_INC_GPWG";"national";"urban";39063
"3409";"SLV_2017_EHPM_D1_INC_GPWG";"national";"rural";36044
"3410";"SLV_2018_EHPM_D1_INC_GPWG";"national";"rural";36285
"3411";"SLV_2018_EHPM_D1_INC_GPWG";"national";"urban";38727
"3412";"SLV_2019_EHPM_D1_INC_GPWG";"national";"rural";36234
"3413";"SLV_2019_EHPM_D1_INC_GPWG";"national";"urban";38178
"3414";"SLV_2021_EHPM_D1_INC_GPWG";"national";"urban";34648
"3415";"SLV_2021_EHPM_D1_INC_GPWG";"national";"rural";30257
"3416";"SLV_2022_EHPM_D1_INC_GPWG";"national";"rural";28155
"3417";"SLV_2022_EHPM_D1_INC_GPWG";"national";"urban";32139
"3418";"SRB_2002_LSMS_D1_CON_HIST";"national";"rural";2861
"3419";"SRB_2002_LSMS_D1_CON_HIST";"national";"urban";3525
"3420";"SRB_2003_HBS_D1_CON_GPWG";"national";"rural";4822
"3421";"SRB_2003_HBS_D1_CON_GPWG";"national";"urban";6781
"3422";"SRB_2004_HBS_D1_CON_GPWG";"national";"urban";7622
"3423";"SRB_2004_HBS_D1_CON_GPWG";"national";"rural";5623
"3424";"SRB_2005_HBS_D1_CON_GPWG";"national";"";4285
"3425";"SRB_2006_HBS_D1_CON_GPWG";"national";"";4560
"3426";"SRB_2007_HBS_D1_CON_GPWG";"national";"";4608
"3427";"SRB_2008_HBS_D1_CON_GPWG";"national";"";4621
"3428";"SRB_2009_HBS_D1_CON_GPWG";"national";"rural";6100
"3429";"SRB_2009_HBS_D1_CON_GPWG";"national";"urban";7700
"3430";"SRB_2010_HBS_D1_CON_GPWG";"national";"urban";7497
"3431";"SRB_2010_HBS_D1_CON_GPWG";"national";"rural";6050
"3432";"SRB_2013_EU-SILC_D1_INC_GPWG";"national";"urban";4064
"3433";"SRB_2013_EU-SILC_D1_INC_GPWG";"national";"rural";2429
"3434";"SRB_2013_HBS_D1_CON_GPWG";"national";"rural";5518
"3435";"SRB_2013_HBS_D1_CON_GPWG";"national";"urban";7535
"3436";"SRB_2014_EU-SILC_D1_INC_GPWG";"national";"urban";3675
"3437";"SRB_2014_EU-SILC_D1_INC_GPWG";"national";"rural";2348
"3438";"SRB_2015_EU-SILC_D1_INC_GPWG";"national";"urban";3312
"3439";"SRB_2015_EU-SILC_D1_INC_GPWG";"national";"rural";2327
"3440";"SRB_2015_HBS_D1_CON_GPWG";"national";"rural";7576
"3441";"SRB_2015_HBS_D1_CON_GPWG";"national";"urban";10941
"3442";"SRB_2016_EU-SILC_D1_INC_GPWG";"national";"urban";3233
"3443";"SRB_2016_EU-SILC_D1_INC_GPWG";"national";"rural";2290
"3444";"SRB_2017_EU-SILC_D1_INC_GPWG";"national";"urban";9091
"3445";"SRB_2017_EU-SILC_D1_INC_GPWG";"national";"rural";7506
"3446";"SRB_2018_EU-SILC_D1_INC_GPWG";"national";"rural";7226
"3447";"SRB_2018_EU-SILC_D1_INC_GPWG";"national";"urban";9236
"3448";"SRB_2018_HBS_D1_CON_GPWG";"national";"rural";6809
"3449";"SRB_2018_HBS_D1_CON_GPWG";"national";"urban";9964
"3450";"SRB_2019_EU-SILC_D1_INC_GPWG";"national";"";16164
"3451";"SRB_2019_HBS_D1_CON_GPWG";"national";"rural";6919
"3452";"SRB_2019_HBS_D1_CON_GPWG";"national";"urban";9983
"3453";"SRB_2020_EU-SILC_D1_INC_GPWG";"national";"rural";6991
"3454";"SRB_2020_EU-SILC_D1_INC_GPWG";"national";"urban";8404
"3455";"SRB_2021_EU-SILC_D1_INC_GPWG";"national";"";15972
"3456";"SRB_2022_EU-SILC_D1_INC_GPWG";"national";"urban";8086
"3457";"SRB_2022_EU-SILC_D1_INC_GPWG";"national";"rural";7264
"3458";"SSD_2009_NBHS_D1_CON_GPWG";"national";"rural";22487
"3459";"SSD_2009_NBHS_D1_CON_GPWG";"national";"urban";11173
"3460";"SSD_2016_HFS-W3_D1_CON_GPWG";"national";"rural";127900
"3461";"SSD_2016_HFS-W3_D1_CON_GPWG";"national";"urban";56700
"3462";"STP_2000_IOF_D1_CON_GPWG";"national";"rural";1122
"3463";"STP_2000_IOF_D1_CON_GPWG";"national";"urban";1188
"3464";"STP_2010_IOF_D1_CON_GPWG";"national";"urban";6223
"3465";"STP_2010_IOF_D1_CON_GPWG";"national";"rural";7534
"3466";"STP_2017_IOF_D1_CON_GPWG";"national";"urban";6883
"3467";"STP_2017_IOF_D1_CON_GPWG";"national";"rural";4731
"3468";"SUR_1999_EHS_D2_INC_HIST";"urban";"urban";1694
"3469";"SUR_2022_SSLC_D1_CON_GPWG";"national";"";7713
"3470";"SVK_1992_MC-LIS_D1_INC_BIN";"national";"";400
"3471";"SVK_1996_MC-LIS_D1_INC_BIN";"national";"";400
"3472";"SVK_2004_HBS_D1_CON_GPWG";"national";"urban";2870
"3473";"SVK_2004_HBS_D1_CON_GPWG";"national";"rural";1733
"3474";"SVK_2005_EU-SILC_D1_INC_GPWG";"national";"urban";11514
"3475";"SVK_2005_EU-SILC_D1_INC_GPWG";"national";"rural";3875
